submission_id,household_id,action,column,before,after,reason
uuid:00022,HH-KIR-0022,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00314,HH-RUB-0314,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00332,HH-RUB-0332,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00296,HH-RUB-0296,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00011,HH-RUB-0011,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00280,HH-KIR-0280,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00146,HH-RUB-0146,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00001,HH-KIR-0001,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00075,HH-IBA-0075,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00139,HH-KIR-0139,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00406,HH-KIR-0406,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00149,HH-RUB-0149,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00403,HH-KIR-0403,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00160,HH-KIR-0160,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00258,HH-IBA-0258,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00308,HH-RUB-0308,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00331,HH-KIR-0331,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00329,HH-RUB-0329,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:90003,HH-IBA-0030,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00229,HH-KIR-0229,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00126,HH-IBA-0126,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00419,HH-RUB-0419,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00410,HH-RUB-0410,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00236,HH-RUB-0236,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00153,HH-IBA-0153,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00244,HH-KIR-0244,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00354,HH-IBA-0354,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00230,HH-RUB-0230,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00016,HH-KIR-0016,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00074,HH-RUB-0074,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00176,HH-RUB-0176,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00338,HH-RUB-0338,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00078,HH-IBA-0078,normalise_categorical,gender_hh_head,FEMALE,female,whitespace or case standardised
uuid:00274,HH-KIR-0274,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00061,HH-KIR-0061,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00295,HH-KIR-0295,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00416,HH-RUB-0416,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00119,HH-RUB-0119,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00398,HH-RUB-0398,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00249,HH-IBA-0249,normalise_categorical,gender_hh_head,FEMALE,female,whitespace or case standardised
uuid:00240,HH-IBA-0240,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00339,HH-IBA-0339,normalise_categorical,gender_hh_head,FEMALE,female,whitespace or case standardised
uuid:00330,HH-IBA-0330,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00070,HH-KIR-0070,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00043,HH-KIR-0043,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00242,HH-RUB-0242,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00161,HH-RUB-0161,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00142,HH-KIR-0142,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00400,HH-KIR-0400,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00360,HH-IBA-0360,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:90004,HH-IBA-0384,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00195,HH-IBA-0195,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00365,HH-RUB-0365,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00113,HH-RUB-0113,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00024,HH-IBA-0024,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00001,HH-KIR-0001,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00149,HH-RUB-0149,normalise_categorical,gender_hh_head,MALE,male,whitespace or case standardised
uuid:00199,HH-KIR-0199,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00324,HH-IBA-0324,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00214,HH-KIR-0214,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00397,HH-KIR-0397,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00219,HH-IBA-0219,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00007,HH-KIR-0007,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00110,HH-RUB-0110,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00125,HH-RUB-0125,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00223,HH-KIR-0223,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00293,HH-RUB-0293,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00340,HH-KIR-0340,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00352,HH-KIR-0352,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00405,HH-IBA-0405,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00018,HH-IBA-0018,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00392,HH-RUB-0392,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00238,HH-KIR-0238,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00067,HH-KIR-0067,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00002,HH-RUB-0002,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00233,HH-RUB-0233,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00418,HH-KIR-0418,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00118,HH-KIR-0118,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00343,HH-KIR-0343,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00359,HH-RUB-0359,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00404,HH-RUB-0404,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00267,HH-IBA-0267,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00207,HH-IBA-0207,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00200,HH-RUB-0200,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00381,HH-IBA-0381,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00370,HH-KIR-0370,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00265,HH-KIR-0265,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00337,HH-KIR-0337,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00205,HH-KIR-0205,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00073,HH-KIR-0073,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00234,HH-IBA-0234,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00155,HH-RUB-0155,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00100,HH-KIR-0100,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00169,HH-KIR-0169,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00269,HH-RUB-0269,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00268,HH-KIR-0268,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00218,HH-RUB-0218,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00092,HH-RUB-0092,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00210,HH-IBA-0210,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00054,HH-IBA-0054,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00035,HH-RUB-0035,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00322,HH-KIR-0322,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00079,HH-KIR-0079,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00099,HH-IBA-0099,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00046,HH-KIR-0046,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00259,HH-KIR-0259,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00034,HH-KIR-0034,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00127,HH-KIR-0127,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00310,HH-KIR-0310,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00062,HH-RUB-0062,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00068,HH-RUB-0068,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00388,HH-KIR-0388,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00270,HH-IBA-0270,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00380,HH-RUB-0380,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00417,HH-IBA-0417,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00148,HH-KIR-0148,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00041,HH-RUB-0041,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00121,HH-KIR-0121,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00275,HH-RUB-0275,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00289,HH-KIR-0289,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00070,HH-KIR-0070,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00043,HH-KIR-0043,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00307,HH-KIR-0307,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00284,HH-RUB-0284,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00412,HH-KIR-0412,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00063,HH-IBA-0063,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00042,HH-IBA-0042,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00302,HH-RUB-0302,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00409,HH-KIR-0409,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00036,HH-IBA-0036,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00321,HH-IBA-0321,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00045,HH-IBA-0045,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00128,HH-RUB-0128,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00350,HH-RUB-0350,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00087,HH-IBA-0087,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00095,HH-RUB-0095,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00116,HH-RUB-0116,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00242,HH-RUB-0242,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00414,HH-IBA-0414,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00086,HH-RUB-0086,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00060,HH-IBA-0060,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00364,HH-KIR-0364,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00245,HH-RUB-0245,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00318,HH-IBA-0318,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00385,HH-KIR-0385,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00212,HH-RUB-0212,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00039,HH-IBA-0039,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00313,HH-KIR-0313,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00264,HH-IBA-0264,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00187,HH-KIR-0187,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00216,HH-IBA-0216,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00277,HH-KIR-0277,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00292,HH-KIR-0292,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00201,HH-IBA-0201,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00225,HH-IBA-0225,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00393,HH-IBA-0393,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00020,HH-RUB-0020,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00206,HH-RUB-0206,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00015,HH-IBA-0015,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00272,HH-RUB-0272,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00334,HH-KIR-0334,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00072,HH-IBA-0072,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00145,HH-KIR-0145,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00400,HH-KIR-0400,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00096,HH-IBA-0096,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00209,HH-RUB-0209,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00360,HH-IBA-0360,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00408,HH-IBA-0408,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00021,HH-IBA-0021,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00102,HH-IBA-0102,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00008,HH-RUB-0008,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00094,HH-KIR-0094,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:90001,HH-IBA-0132,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00208,HH-KIR-0208,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00401,HH-RUB-0401,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00031,HH-KIR-0031,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00301,HH-KIR-0301,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00077,HH-RUB-0077,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00132,HH-IBA-0132,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00048,HH-IBA-0048,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00047,HH-RUB-0047,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00104,HH-RUB-0104,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00250,HH-KIR-0250,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00178,HH-KIR-0178,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:90002,HH-KIR-0307,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00003,HH-IBA-0003,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00276,HH-IBA-0276,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00291,HH-IBA-0291,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00195,HH-IBA-0195,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00164,HH-RUB-0164,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00309,HH-IBA-0309,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00026,HH-RUB-0026,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00144,HH-IBA-0144,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00025,HH-KIR-0025,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00315,HH-IBA-0315,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00081,HH-IBA-0081,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00355,HH-KIR-0355,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00222,HH-IBA-0222,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00190,HH-KIR-0190,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00365,HH-RUB-0365,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00399,HH-IBA-0399,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00243,HH-IBA-0243,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00262,HH-KIR-0262,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00344,HH-RUB-0344,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00378,HH-IBA-0378,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00179,HH-RUB-0179,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00180,HH-IBA-0180,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00290,HH-RUB-0290,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00022,HH-KIR-0022,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00296,HH-RUB-0296,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00011,HH-RUB-0011,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00001,HH-KIR-0001,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00075,HH-IBA-0075,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00406,HH-KIR-0406,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00403,HH-KIR-0403,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00410,HH-RUB-0410,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:00244,HH-KIR-0244,normalise_categorical,fertilizer_type,NPK,npk,whitespace or case standardised
uuid:00338,HH-RUB-0338,normalise_categorical,fertilizer_type,DAP,dap,whitespace or case standardised
uuid:90000,HH-KIR-0271,drop_row,*,uuid:90000,,exact duplicate of an earlier submission
uuid:90004,HH-IBA-0384,drop_row,*,uuid:90004,,exact duplicate of an earlier submission
uuid:00132,HH-IBA-0132,drop_row,*,uuid:00132,,exact duplicate of an earlier submission
uuid:90002,HH-KIR-0307,drop_row,*,uuid:90002,,exact duplicate of an earlier submission
uuid:00278,HH-RUB-0278,drop_row,*,uuid:00278,,exact duplicate of an earlier submission
uuid:90003,HH-IBA-0030,drop_row,*,uuid:90003,,exact duplicate of an earlier submission
uuid:00078,HH-IBA-0078,blank_out_of_range,hh_size,0,,outside plausible range 1-30
uuid:00172,HH-KIR-0172,blank_out_of_range,hh_size,45,,outside plausible range 1-30
uuid:00122,HH-RUB-0122,blank_out_of_range,hh_size,61,,outside plausible range 1-30
uuid:00194,HH-RUB-0194,blank_out_of_range,plot_area_acres,71.5,,outside plausible range 0.1-50
uuid:00225,HH-IBA-0225,blank_out_of_range,plot_area_acres,94.0,,outside plausible range 0.1-50
uuid:00146,HH-RUB-0146,blank_out_of_range,plot_area_acres,0.02,,outside plausible range 0.1-50
uuid:00269,HH-RUB-0269,blank_out_of_range,trees_per_acre,4200.0,,outside plausible range 100-1500
uuid:00354,HH-IBA-0354,blank_out_of_range,trees_per_acre,12.0,,outside plausible range 100-1500
uuid:00007,HH-KIR-0007,blank_skip_violation,fertilizer_type,npk,,"uses_fertilizer is no, so this question was never asked"
uuid:00293,HH-RUB-0293,blank_skip_violation,fertilizer_type,npk,,"uses_fertilizer is no, so this question was never asked"
uuid:00359,HH-RUB-0359,blank_skip_violation,fertilizer_type,npk,,"uses_fertilizer is no, so this question was never asked"
uuid:00036,HH-IBA-0036,blank_skip_violation,fertilizer_type,npk,,"uses_fertilizer is no, so this question was never asked"
uuid:00094,HH-KIR-0094,blank_skip_violation,fertilizer_type,npk,,"uses_fertilizer is no, so this question was never asked"
uuid:00340,HH-KIR-0340,blank_skip_violation,training_topics,pruning shade_mgmt,,"training_attended is no, so this question was never asked"
uuid:00294,HH-IBA-0294,blank_skip_violation,training_topics,pruning shade_mgmt,,"training_attended is no, so this question was never asked"
uuid:00312,HH-IBA-0312,blank_skip_violation,training_topics,pruning shade_mgmt,,"training_attended is no, so this question was never asked"
uuid:00309,HH-IBA-0309,blank_skip_violation,training_topics,pruning shade_mgmt,,"training_attended is no, so this question was never asked"
uuid:00000,HH-IBA-0000,blank_future_date,submission_date,2027-03-14,,date falls in the future — device clock or typo
uuid:00326,HH-RUB-0326,blank_future_date,submission_date,2027-03-14,,date falls in the future — device clock or typo
uuid:00120,HH-IBA-0120,blank_future_date,submission_date,2027-03-14,,date falls in the future — device clock or typo
